Gene stable ID,RefSeq peptide ID
AT5G46400,NP_199452
AT1G32770,NP_174554
AT1G04290,NP_563705
AT1G04290,NP_001321082
AT5G43540,NP_199167
AT5G56440,NP_200455
AT5G05710,NP_196190
AT2G20495,NP_001118351
AT2G20495,NP_001325228
AT2G20495,NP_001325227
AT2G20495,NP_850001
AT2G20495,NP_001325226
AT2G42070,NP_001324265
AT2G42070,NP_565965
AT2G41940,NP_181725
AT3G18610,NP_001325663
AT3G18610,NP_188491
AT3G18610,NP_001325664
AT3G23880,NP_189030
AT5G09400,NP_568213
AT5G25450,NP_197927
AT5G25450,NP_001190394
AT5G25450,NP_001331940
AT1G05150,NP_172007
AT2G35050,NP_001325366
AT2G35050,NP_181050
AT3G02450,NP_186894
AT5G40890,NP_198905
AT5G40890,NP_001031990
AT1G65670,NP_176744
AT5G37473,NP_001031976
AT2G21600,NP_179754
AT4G38660,NP_001031809
AT4G38660,NP_568046
AT1G53570,NP_001322087
AT1G53570,NP_001185212
AT1G53570,NP_849803
AT1G53570,NP_001031181
AT1G53570,NP_564635
AT1G53570,NP_001185211
AT1G53570,NP_001322088
AT2G03440,NP_178443
AT5G26594,NP_850864
AT1G60390,NP_176242
AT5G51290,NP_568756
AT5G51290,NP_001331641
AT5G11300,NP_568248
AT5G11300,NP_001330176
AT5G10410,NP_196603
AT2G40350,NP_001324965
AT2G40350,NP_181566
AT3G58260,NP_191385
AT1G58684,NP_683443
AT1G58684,NP_564737
AT1G58684,NP_564740
AT3G12960,NP_187902
AT5G60490,NP_200857
AT5G03944,NP_001119164
AT3G11120,NP_974039
AT3G11120,NP_187465
AT3G11120,NP_187723
AT3G11120,NP_850328
AT3G11120,NP_191161
AT2G33840,NP_850222
AT2G33490,NP_001323891
AT2G33490,NP_001323889
AT2G33490,NP_001323890
AT2G33490,NP_180907
AT3G49420,NP_190511
AT3G49420,NP_001327134
AT3G49420,NP_195763
AT3G49420,NP_001327135
AT3G49420,NP_001190200
AT3G49010,NP_190470
AT3G49010,NP_001327179
AT3G49010,NP_001030831
AT3G49010,NP_850672
AT3G49010,NP_001327180
AT3G49010,NP_001078261
AT3G49010,NP_001078260
AT1G06475,NP_973773
AT2G01930,NP_565279
AT2G01930,NP_973398
AT2G14755,NP_001325385
AT5G27510,NP_198103
AT5G59840,NP_200792
AT5G13910,NP_196895
AT4G21170,NP_001320017
AT4G38490,NP_568043
AT1G17350,NP_001322414
AT1G17350,NP_173178
AT1G17350,NP_001322416
AT1G17350,NP_001322415
AT1G17350,NP_001154347
AT3G03770,NP_566213
AT3G03770,NP_001326355
AT3G03770,NP_001189801
AT1G50420,NP_175459
AT1G05450,NP_973763
AT1G05450,NP_563740
AT2G38255,NP_850293
AT2G03480,NP_973410
AT2G03480,NP_001324362
AT2G03480,NP_027543
AT2G41510,NP_181682
AT2G41510,NP_001318403
AT2G41510,NP_001324623
AT5G12070,NP_196768
AT3G56920,NP_191251
AT3G62920,NP_191851
AT3G21800,NP_188817
AT5G36350,NP_001078644
AT5G36350,NP_001078645
AT5G36350,NP_001078656
AT5G36350,NP_001078652
AT5G36350,NP_001078655
AT5G36350,NP_001078654
AT5G36350,NP_001078649
AT5G36350,NP_001078648
AT5G36350,NP_001078650
AT5G36350,NP_001078647
AT5G36350,NP_001078651
AT5G36350,NP_001078653
AT4G29730,NP_194702
AT4G29730,NP_001329130
AT4G29730,NP_001329131
AT3G25990,NP_189228
AT4G33565,NP_567926
AT3G58230,NP_191382
AT2G25800,NP_180151
AT1G60470,NP_176250
AT2G01100,NP_565251
AT2G01100,NP_849919
AT2G01100,NP_973386
AT3G01516,NP_683522
AT3G01516,NP_001319442
AT5G01225,NP_680132
AT1G45248,NP_849776
AT1G45248,NP_973980
AT1G45248,NP_001154405
AT1G45248,NP_001154406
AT1G45248,NP_001154407
AT3G16760,NP_851004
AT3G16760,NP_188298
AT5G66658,NP_001032164
AT1G79360,NP_178054
AT1G76710,NP_177797
AT1G76710,NP_974158
AT1G76710,NP_001321484
AT1G76710,NP_001321485
AT1G11580,NP_172624
AT1G11580,NP_001321758
AT3G44785,NP_974385
AT5G54040,NP_200215
AT1G60240,NP_176230
AT1G19500,NP_173382
AT5G67350,NP_201536
AT1G12800,NP_172740
AT2G02470,NP_178351
AT2G02470,NP_001189502
AT2G02470,NP_001323925
AT3G51090,NP_001327223
AT3G51090,NP_566943
AT4G29030,NP_194632
AT1G54690,NP_175868
AT5G28400,NP_198192
AT5G44495,NP_001078709
AT4G11610,NP_192898
AT4G11610,NP_001329169
AT4G11610,NP_001329168
AT3G03020,NP_001078099
AT3G03020,NP_566190
AT5G44780,NP_199291
AT5G44780,NP_001332729
AT3G61450,NP_567114
AT3G61450,NP_001326527
AT3G61450,NP_001326526
AT3G61450,NP_001190153
AT3G61450,NP_001326528
AT3G61450,NP_001326529
AT2G34450,NP_565788
AT2G34450,NP_001324951
AT2G34450,NP_001031480
AT2G34450,NP_001318353
AT2G21680,NP_179761
AT3G24260,NP_189069
AT3G03920,NP_566217
AT1G53470,NP_175752
AT5G25080,NP_197890
AT1G01390,NP_171646
AT1G01390,NP_001322773
AT1G28270,NP_174148
AT2G05755,NP_565328
AT2G29660,NP_565684
AT2G22870,NP_565543
AT4G07868,NP_680638
AT1G07360,NP_563788
AT1G60680,NP_001323339
AT1G60680,NP_176267
AT2G44250,NP_001324105
AT2G44250,NP_181954
AT3G44716,NP_001118774
AT3G44716,NP_683681
AT1G13570,NP_001321684
AT1G13570,NP_001321685
AT1G13570,NP_172814
AT2G33120,NP_180871
AT2G33120,NP_001189664
AT2G33120,NP_001031469
AT5G43190,NP_568622
AT1G43620,NP_001320890
AT1G43620,NP_973967
AT1G43620,NP_001077674
AT1G43620,NP_175027
AT1G43620,NP_001319161
AT1G43620,NP_001320888
AT1G43620,NP_001320891
AT1G43620,NP_001320889
AT2G19780,NP_179568
AT3G02493,NP_001078094
AT5G20890,NP_197589
AT1G79390,NP_565207
AT4G38180,NP_195531
AT4G17360,NP_001328419
AT4G17360,NP_193467
AT4G17360,NP_001328420
AT2G10625,NP_001324898
AT4G31073,NP_001328867
AT5G24510,NP_197839
AT1G31860,NP_174469
AT1G31860,NP_001322576
AT1G31860,NP_001322577
AT1G30450,NP_849731
AT1G30450,NP_849732
AT1G30450,NP_174333
AT1G30450,NP_001323337
AT4G12390,NP_192976
AT3G47920,NP_190375
AT1G10500,NP_172520
AT3G28890,NP_001154652
AT3G28890,NP_189531
AT5G19340,NP_197435
AT1G44446,NP_973969
AT1G44446,NP_001321683
AT1G44446,NP_973970
AT1G44446,NP_175088
AT4G26415,NP_001328393
AT1G64625,NP_001321921
AT1G64625,NP_001117547
AT1G64625,NP_001185310
AT1G64625,NP_849917
AT5G63100,NP_201115
AT5G05280,NP_196147
AT5G14040,NP_196908
AT4G18090,NP_193543
AT1G08790,NP_172356
AT1G55775,NP_001322195
AT3G54180,NP_190986
AT1G44941,NP_001117439
AT5G46560,NP_199468
AT4G14305,NP_001031637
AT4G14305,NP_001118981
AT5G43090,NP_199123
AT5G17230,NP_001318580
AT5G17230,NP_001031895
AT5G17230,NP_197225
AT5G17230,NP_001331504
AT3G22650,
AT3G22650,NP_188904
AT3G22650,NP_001327426
AT1G49730,NP_001031164
AT1G49730,NP_564552
AT1G49730,NP_001320836
AT1G49730,NP_973997
AT1G49730,NP_849788
AT1G06930,NP_172175
AT1G73885,NP_683492
AT1G51030,NP_175515
AT5G10900,NP_001331691
AT5G10900,NP_196651
AT5G10900,NP_001331692
AT3G23050,NP_001326465
AT3G23050,NP_188945
AT3G23050,NP_974355
AT1G08140,NP_849611
AT1G50670,NP_175482
AT1G50670,NP_001321195
AT1G50670,NP_001321194
AT3G49110,NP_190480
AT4G30940,NP_194823
AT4G31380,NP_001320103
AT5G40440,NP_001332250
AT5G40440,NP_001332252
AT5G40440,NP_001332251
AT5G40440,NP_001332249
AT5G40440,NP_198860
AT5G40440,NP_001318713
AT1G72300,NP_177374
AT2G25690,NP_180140
AT2G25690,NP_001031415
AT2G25690,NP_001323451
AT4G15470,NP_567466
AT1G70390,NP_177196
AT1G80750,NP_178190
AT2G30260,NP_180585
AT2G30260,NP_001324159
AT1G04050,NP_171901
AT1G04050,NP_001320725
AT1G04050,NP_001320724
AT4G22830,NP_001190803
AT4G22830,NP_194014
AT4G00955,NP_567202
AT4G00955,NP_001328519
AT2G01505,NP_001318176
AT5G34830,NP_198332
AT4G35170,NP_195243
AT4G29305,NP_001031747
AT3G26237,NP_001326727
AT5G63970,NP_001032132
AT5G63970,NP_201202
AT1G76930,
AT1G76930,NP_849895
AT3G11480,NP_187755
AT1G77320,NP_177856
AT1G77320,NP_001185418
AT1G77320,NP_001323210
AT4G22610,NP_193992
AT5G20320,NP_001190348
AT5G20320,NP_001330078
AT5G20320,NP_197532
AT3G16140,NP_188235
AT4G28880,NP_194617
AT4G28880,NP_001329054
AT4G28880,NP_001329056
AT4G28880,NP_001329055
AT4G23850,NP_194116
AT5G18937,NP_001332240
AT3G19930,NP_001326818
AT3G19930,NP_188627
AT3G18760,NP_566618
AT3G18760,NP_001078181
ATMG00630,NP_085523
ATMG00040,NP_085476
ATMG01150,NP_085568
ATMG01150,NP_085504
ATMG01150,NP_178789
AT5G41310,NP_198947
AT5G25490,NP_001331719
AT5G25490,NP_197931
AT2G41417,NP_001324392
AT1G77145,NP_683503
AT1G77145,NP_001321508
AT2G23080,NP_973518
AT2G23080,NP_179890
AT1G77910,NP_177914
AT1G19160,NP_173350
AT1G59950,NP_176203
AT5G06170,NP_196235
AT1G48740,NP_175306
AT1G48740,NP_001321454
AT1G48740,NP_001185176
AT1G48740,NP_001321453
AT5G66140,NP_201415
AT5G59530,NP_200761
AT1G75700,NP_001321036
AT1G75700,NP_177699
AT1G75700,NP_001321035
AT5G10520,NP_001332648
AT5G10520,NP_568231
AT4G11350,NP_192874
AT4G11350,NP_001031617
AT4G02420,NP_567234
AT4G16520,NP_001329226
AT4G16520,NP_567504
AT4G16520,NP_849395
AT5G63800,NP_568978
AT3G16480,NP_566548
AT2G28105,NP_850112
AT2G28105,NP_001324135
AT2G05710,NP_178634
AT1G15740,NP_563980
AT2G35230,NP_181066
AT2G35230,NP_001324419
AT2G35230,NP_973604
AT2G36170,NP_566969
AT2G36170,NP_565836
AT5G52045,NP_001330351
AT2G25540,NP_001318288
AT1G29720,NP_564335
AT5G07830,NP_196400
AT4G21326,NP_567625
AT1G47780,NP_001319169
AT3G33393,NP_683631
AT1G61320,NP_176327
AT5G12340,NP_001330389
AT5G12340,NP_568267
AT5G59850,NP_200793
AT5G59850,NP_001318947
AT5G59850,NP_172256
AT5G59850,NP_973783
AT2G17720,NP_179363
AT2G40550,NP_181587
AT1G78740,NP_177995
AT3G26580,NP_189290
AT5G04720,NP_196092
AT4G13280,NP_001328007
AT4G13280,NP_193064
AT4G13280,
AT2G37780,NP_181314
AT1G78530,NP_177974
AT1G78530,NP_001320881
AT3G18480,NP_566611
AT5G50700,NP_680418
AT5G50700,NP_568742
AT4G13180,NP_193054
AT4G05097,NP_001328995
AT3G11640,NP_187770
AT3G11640,NP_001326756
AT4G14420,NP_193178
AT5G05760,NP_196195
AT4G12650,NP_001319915
AT3G02700,NP_566181
AT3G01770,NP_001326912
AT3G01770,NP_566151
AT2G17570,NP_565420
AT3G11165,NP_001327091
AT3G11165,NP_001154605
AT3G56160,NP_001326517
AT3G56160,NP_191175
AT3G56160,NP_001326519
AT3G56160,NP_001326516
AT3G56160,NP_001326518
AT5G27740,NP_198126
AT1G52150,NP_849795
AT1G52150,NP_001077702
AT1G52150,NP_175627
AT3G57790,NP_001327729
AT3G57790,NP_567055
AT1G62970,NP_001321936
AT1G62970,NP_176485
AT1G49960,NP_175418
AT2G37990,NP_565878
AT1G68020,NP_564918
AT1G68020,NP_974105
AT1G68020,NP_001322467
AT1G56700,NP_001319258
AT1G56700,NP_001077729
AT1G56700,NP_564721
AT1G56700,NP_001077730
AT2G30960,NP_180653
AT5G59410,NP_200749
AT5G47075,NP_001032024
AT5G38310,NP_198647
AT2G31250,NP_180683
AT2G38900,NP_001189707
AT2G38900,NP_030438
AT1G33820,NP_174644
AT3G60630,NP_191622
ATMG01050,NP_085559
ATMG01050,NP_001318207
AT5G07350,NP_196352
AT5G07350,NP_001154697
AT3G19870,NP_188621
AT3G19870,NP_001327307
AT3G19190,NP_001327751
AT3G19190,NP_188550
AT3G19190,NP_001327752
AT3G19190,
AT5G02520,NP_001332608
AT5G02520,NP_001332609
AT5G02520,NP_568101
AT3G11945,NP_001078138
AT3G11945,NP_001154609
AT3G12020,NP_001319527
AT3G12020,NP_001189866
AT3G12020,NP_187809
AT3G12020,NP_001325623
AT5G02640,NP_195884
AT1G03350,NP_563683
AT2G18830,NP_179473
AT1G14490,NP_001321512
AT1G14490,NP_172901
AT1G53750,NP_175778
AT5G01070,NP_001154689
AT1G76390,NP_001077833
AT1G76390,NP_177765
AT1G15150,NP_172967
AT1G15150,NP_001323009
AT3G09230,NP_187534
AT1G02680,NP_171768
AT1G11940,NP_172658
AT1G11940,NP_001320839
AT1G61840,NP_176377
AT4G23373,NP_001329263
AT4G39640,NP_195674
AT4G39640,NP_974717
AT2G16485,NP_179241
AT2G16485,NP_001324854
AT2G43520,NP_181880
AT2G47780,NP_182299
AT4G33180,NP_001329348
AT4G33180,NP_195044
AT4G00840,NP_567193
AT4G00840,NP_001329082
AT2G03000,NP_178400
AT5G61810,NP_568940
AT5G61810,NP_001032121
AT1G36230,NP_174852
AT4G26830,NP_194413
AT4G26830,NP_001328266
AT1G43667,NP_849769
AT2G27990,NP_001324957
AT2G27990,NP_180366
AT3G56400,NP_191199
AT4G31490,NP_194877
AT4G31490,NP_001329405
AT4G31490,NP_001329406
AT4G20580,NP_567608
AT4G20580,NP_567610
AT4G20580,NP_567609
AT4G20580,NP_567611
AT4G20580,NP_567614
AT4G20580,NP_567612
AT4G20580,NP_001320013
AT4G20580,NP_001320011
AT4G20580,NP_001320012
AT4G20580,NP_001328923
AT4G20580,NP_567605
AT4G20580,NP_567606
AT4G20580,NP_567607
AT2G03200,NP_565298
AT5G08300,NP_196447
AT1G74675,NP_001322997
AT1G74675,NP_001322996
AT3G17660,NP_188393
AT3G17660,NP_001327028
AT3G17660,NP_001327026
AT3G17660,NP_001327027
AT3G17660,NP_001327025
AT2G35000,NP_181045
AT3G07790,NP_187436
AT5G24800,NP_568457
AT1G11680,NP_172633
AT1G66670,NP_564880
AT2G15310,NP_179133
AT1G28300,NP_564304
AT2G13610,NP_178984
AT2G21655,NP_565516
AT5G41620,NP_001330662
AT5G41620,NP_001330661
AT5G41620,NP_198977
AT5G41620,NP_001330663
AT4G28920,NP_194621
AT4G01370,NP_192046
AT1G55620,NP_849813
AT1G55620,NP_564698
AT2G16020,NP_179200
AT4G21980,NP_001078424
AT4G21980,NP_567642
AT2G47200,NP_182242
AT2G25710,NP_850067
AT2G25710,NP_001324829
AT2G25710,NP_001324830
AT2G25710,NP_565605
AT2G25710,NP_001324828
AT2G25710,NP_001324827
AT2G25710,NP_001324831
AT2G25710,NP_001324826
AT1G32030,NP_174483
AT5G28020,NP_001078628
AT5G28020,NP_851087
AT5G28020,NP_001031956
AT5G28020,NP_001031957
AT5G28020,NP_198154
AT5G28020,NP_001031958
AT4G26390,NP_194369
AT2G05580,NP_178626
AT4G04265,NP_001328827
AT1G16910,NP_173135
AT2G18890,NP_179479
AT2G18890,NP_001325270
AT2G18890,NP_001031373
AT5G54730,NP_200284
AT5G54730,NP_001332742
AT1G23500,NP_173764
AT2G35710,NP_565817
AT2G35710,NP_973607
AT2G35710,NP_973608
AT2G35710,NP_001323450
AT5G43480,NP_199161
AT1G67265,NP_001077782
AT1G54240,NP_175826
AT2G46535,NP_850457
AT5G60360,NP_568921
AT5G60360,NP_001032106
AT5G60360,NP_001078774
AT1G72310,NP_177375
AT5G66640,NP_001190638
AT5G66640,NP_201465
AT5G66640,NP_001331697
AT5G66640,NP_001331698
AT5G66640,NP_001331696
AT5G66640,NP_001331699
AT5G66640,NP_001331695
AT5G39210,NP_568563
AT4G39830,NP_195693
AT4G39830,NP_001328441
AT4G39830,NP_001328440
AT4G39830,NP_001328442
ATMG00665,
AT3G25716,NP_001118700
AT2G44000,NP_181928
AT1G32190,NP_001077642
AT1G32190,NP_174498
AT5G04860,NP_001330657
AT5G04860,NP_196106
AT5G01910,NP_001119153
AT5G01910,NP_195811
AT5G22190,NP_680205
AT4G22010,NP_193932
AT1G61870,NP_564786
AT3G03470,NP_186997
AT1G66080,NP_176782
AT1G08490,NP_172325
AT5G24020,NP_197790
AT1G30960,NP_174383
AT3G60550,NP_191614
AT1G09430,NP_172414
AT1G69530,NP_001319356
AT1G69530,NP_177112
AT1G69530,NP_849868
AT1G69530,NP_849869
AT1G69530,NP_001185357
AT1G78220,NP_565174
AT2G28080,NP_180375
AT1G03250,NP_001321394
AT1G03250,NP_001184897
AT1G03250,NP_563680
AT1G03250,NP_001321395
AT5G60980,NP_851235
AT5G60980,NP_001331369
AT5G60980,NP_200906
AT5G60980,NP_001331368
AT5G08180,NP_196435
AT5G08180,NP_001190260
AT3G46810,NP_190265
AT3G22142,NP_001078199
AT1G08840,NP_001184943
AT1G08840,NP_001322073
AT1G08840,NP_001322071
AT1G08840,NP_001322072
AT1G08840,NP_001318959
AT5G59700,NP_200778
AT1G51960,NP_175608
AT3G02555,NP_566176
AT3G02555,NP_001326447
AT3G02600,NP_001078098
AT3G02600,NP_001078097
AT3G02600,NP_001319453
AT3G02600,NP_001327797
AT3G02600,NP_566177
AT3G02600,NP_001327798
AT3G02600,NP_001327801
AT3G02600,NP_001327802
AT3G02600,NP_001327799
AT3G02600,NP_001327800
AT3G02600,NP_001078095
AT3G02600,NP_001078096
AT5G05740,NP_001190232
AT5G05740,NP_196193
AT5G05740,NP_974736
AT3G56820,NP_001327891
AT3G56820,NP_567041
AT3G56820,NP_001327890
AT2G14520,NP_001324217
AT2G14520,NP_001324218
AT2G14520,NP_179058
AT2G14520,NP_001324216
AT1G33400,NP_001321057
AT1G33400,NP_001321056
AT1G33400,NP_174606
AT5G58880,NP_001318834
AT2G43190,NP_001189739
AT2G43190,NP_565993
AT2G43190,NP_001324792
AT2G43190,NP_850389
AT2G43190,NP_973678
AT2G17120,NP_565406
AT3G26390,NP_189270
AT4G34520,NP_195178
AT3G57880,NP_001327704
AT3G57880,NP_001327706
AT3G57880,NP_191347
AT3G57880,NP_001327705
AT1G64500,NP_176631
AT5G11230,NP_196684
AT4G28450,NP_567810
AT2G25280,NP_565590
AT2G31010,NP_001189646
AT2G31010,NP_180658
AT3G57580,NP_191317
AT5G63530,NP_001078790
AT5G63530,NP_568974
AT1G13440,NP_172801
AT1G13440,NP_001077530
AT1G50360,NP_175453
AT5G64960,NP_201301
AT5G64960,NP_001078797
AT2G20490,NP_565472
AT2G20490,NP_001325224
AT2G20490,NP_001031379
AT4G04870,NP_567273
AT5G08315,NP_001031854
AT4G03945,NP_001118928
AT4G03945,NP_001118929
AT5G04970,NP_196116
AT2G40770,NP_001325178
AT2G40770,NP_001318395
AT2G40770,NP_181609
AT3G15730,NP_188194
AT1G50660,NP_175481
AT3G19770,NP_001030728
AT3G19770,NP_566645
AT4G10370,NP_192775
AT2G43280,NP_001323793
AT2G43280,NP_181857
AT2G35280,NP_850243
AT3G58700,NP_851137
AT3G58700,NP_568649
AT3G58700,NP_567563
AT3G58700,NP_191429
AT1G52470,NP_175656
AT1G52470,NP_001117475
AT1G52470,NP_001117474
AT2G43480,NP_181876
AT4G36890,NP_195407
AT1G20400,NP_173465
AT2G44300,NP_181959
ATMG00090,NP_085481
ATMG00090,YP_009472100
AT2G23980,NP_001323880
AT2G23980,NP_001318278
AT2G23980,NP_001323885
AT2G23980,NP_565560
AT2G23980,NP_001323883
AT2G23980,NP_001323879
AT2G23980,NP_001323884
AT2G23980,NP_001323881
AT2G23980,NP_001323886
AT2G23980,NP_001323882
AT2G27450,NP_001324215
AT2G27450,NP_565650
AT2G27450,NP_850101
AT5G50320,NP_568725
AT3G15660,NP_001030704
AT3G15660,NP_566522
AT5G13840,NP_196888
AT5G13840,NP_001190305
AT1G22330,NP_564168
AT1G49910,NP_175413
AT5G59440,NP_568907
AT5G59440,NP_001078772
AT5G59440,NP_851222
AT3G27475,NP_001327541
AT3G27475,NP_001327540
AT5G49550,NP_568711
AT5G14700,NP_196974
AT5G14700,NP_001330450
AT3G52170,NP_001325657
AT3G52170,NP_001325656
AT3G52170,NP_001190069
AT3G52170,NP_190785
AT5G19680,NP_197469
AT4G10010,NP_192739
AT4G10010,NP_001328367
AT5G28500,NP_198202
AT5G28500,NP_001190416
AT3G62410,NP_191800
AT1G76190,NP_177746
AT5G36880,NP_198504
AT5G36880,NP_001331095
AT5G36880,NP_001331097
AT5G36880,NP_001331094
AT5G36880,NP_001031974
AT5G36880,NP_001331096
AT4G30300,NP_194759
AT1G29550,NP_174248
AT1G15850,NP_173037
AT1G03600,NP_563687
AT4G37850,NP_195498
AT4G37850,NP_001329767
AT4G21070,NP_193839
AT2G41430,NP_850350
AT2G41430,NP_001189727
AT2G41430,NP_181674
AT2G41430,NP_973657
AT2G41430,NP_973658
AT5G53980,NP_200209
AT5G06280,NP_196246
AT5G06280,NP_974740
AT2G25920,NP_565613
AT1G73840,NP_177525
AT1G73840,NP_001320490
AT3G03840,NP_187034
AT4G33300,NP_001320123
AT4G33300,NP_001031781
AT3G53560,NP_566986
AT3G53560,NP_001319737
AT5G01690,NP_001318455
AT4G13620,NP_193098
AT1G53280,NP_001322694
AT1G53280,NP_564626
AT1G13340,NP_172792
AT2G32580,NP_001189658
AT2G32580,NP_565746
AT1G54290,NP_175831
AT3G30390,NP_566854
AT3G30390,NP_001030795
AT3G30390,NP_001319669
AT4G03115,NP_001329296
AT4G03115,NP_001329299
AT4G03115,NP_001329298
AT4G03115,NP_680566
AT4G03115,NP_001329297
AT4G03115,NP_001329300
AT1G08430,NP_172319
AT5G65300,NP_569010
AT5G04540,NP_196074
AT2G31170,NP_565717
AT2G31170,NP_001324768
AT2G31170,NP_001077986
AT2G39510,NP_181483
AT4G28790,NP_001328853
AT4G28790,NP_001328855
AT4G28790,NP_001328856
AT4G28790,NP_974634
AT4G28790,NP_001328857
AT4G28790,NP_001320083
AT4G28790,NP_001328854
AT4G28790,NP_001328852
AT4G23780,NP_001328973
AT4G23780,NP_001320051
AT1G26540,NP_173976
AT4G22840,NP_567671
AT5G10020,NP_001078562
AT5G10020,NP_196564
AT4G37250,NP_195442
AT2G23570,NP_001318275
AT4G10695,NP_001319896
AT4G10695,NP_680675
AT1G43580,NP_564484
AT3G24093,NP_001030755
AT5G66310,NP_201432
AT5G66310,NP_001330675
AT5G66310,NP_001318888
AT5G07520,NP_196369
AT5G07520,NP_001330023
AT5G40430,NP_568582
AT3G22053,NP_001154636
AT5G54840,NP_974933
AT5G54840,NP_001331825
AT5G54840,NP_200295
AT1G07260,NP_172206
AT2G27260,NP_565642
AT1G02270,NP_001322300
AT1G02270,NP_563646
AT1G69360,NP_564962
AT3G22421,NP_683583
ATMG01020,NP_085556
ATMG01020,NP_001325263
AT3G03900,NP_001319463
AT3G03900,NP_001327493
AT3G03900,NP_001327494
ATCG00760,NP_051092
AT1G53980,NP_001319221
AT1G17860,NP_173228
AT1G72175,NP_001323299
AT1G72175,NP_565037
AT1G76550,NP_177781
AT5G63990,NP_568983
AT5G63990,NP_974988
AT4G16215,NP_680710
AT3G62040,NP_001319818
AT3G20890,NP_188725
AT3G20890,NP_001327396
AT2G22465,NP_001324364
AT4G28840,NP_001329538
AT4G28840,NP_001329539
AT4G28840,NP_194613
AT4G32640,NP_194990
AT4G32640,NP_001119101
AT5G49190,NP_199730
AT5G49190,NP_001331822
AT5G49190,NP_001331823
AT5G48657,NP_974909
AT5G48657,NP_001332110
AT5G48657,NP_001332109
AT5G48657,NP_974910
AT5G48657,NP_001332111
AT5G48657,NP_001332112
AT3G23200,NP_001326503
AT3G23200,NP_188961
AT1G02210,NP_171724
AT1G61260,NP_176321
AT3G22930,NP_188933
AT3G22930,NP_001325462
AT1G22680,NP_173682
AT2G47050,NP_182228
AT4G14675,NP_001328818
AT5G19760,NP_197477
AT5G47990,NP_199610
AT1G06540,NP_172141
AT1G66920,NP_176864
AT1G66920,NP_001185332
AT1G66920,NP_001322832
AT1G12220,NP_172686
AT1G12220,NP_001184970
AT1G12220,NP_001323155
AT3G17765,NP_001326634
AT2G29880,NP_180549
AT5G41260,NP_198942
AT2G23945,NP_565559
AT3G14000,NP_974309
AT3G14000,NP_188016
AT3G18590,NP_188489
AT3G27027,NP_001118713
AT3G30840,NP_189708
AT2G43630,NP_850396
AT1G23280,NP_173742
AT1G72520,NP_177396
AT1G30890,NP_001077633
AT1G30890,NP_564367
AT3G49790,NP_190548
AT4G04690,NP_567270
AT2G21540,NP_001031389
AT2G21540,NP_001318263
AT2G21540,NP_565514
AT2G21540,NP_001323475
AT2G21540,NP_001189571
AT2G21540,NP_001323476
AT3G48140,NP_190397
AT5G17780,NP_197280
AT5G17780,NP_001119241
AT5G53730,NP_200184
AT1G32880,NP_174565
AT2G47140,NP_566097
AT5G15070,NP_001330691
AT5G15070,NP_001330695
AT5G15070,NP_568308
AT5G15070,NP_001190313
AT5G15070,NP_001330693
AT5G15070,NP_001330692
AT5G15070,NP_001330694
AT1G14480,NP_001184993
AT1G14480,NP_172900
AT1G80240,NP_178141
AT5G50640,NP_568736
AT5G50640,NP_680412
AT5G40170,NP_198833
AT4G11920,NP_192929
AT5G04090,NP_001331478
AT5G04090,NP_001331481
AT5G04090,NP_001331479
AT5G04090,NP_001331482
AT5G04090,NP_001331480
AT5G04090,NP_196029
AT5G04090,NP_974728
AT2G07706,NP_178792
AT1G80165,NP_001321240
AT3G51630,NP_566954
AT3G51630,NP_001190056
AT1G17190,NP_173162
AT1G74840,NP_001185398
AT1G74840,NP_177622
AT4G37022,NP_001154291
AT1G03760,NP_171872
AT3G57100,NP_191269
