Gene stable ID,TAIR Gene Name ID
AT2G42490,AT2G42490
AT5G20165,AT5G20165
AT4G38890,AT4G38890
AT4G03140,AT4G03140
AT2G37125,AT2G37125
AT3G46430,AT3G46430
AT2G45800,AT2G45800
AT5G52660,AT5G52660
AT2G40815,AT2G40815
AT4G39570,AT4G39570
AT4G38225,AT4G38225
AT2G39805,AT2G39805
AT4G25320,AT4G25320
AT3G22850,AT3G22850
AT3G56330,AT3G56330
AT2G29850,AT2G29850
AT3G48675,AT3G48675
AT1G71015,AT1G71015
AT1G46696,AT1G46696
AT5G34869,AT5G34869
AT3G22210,AT3G22210
AT5G18550,AT5G18550
AT5G62440,AT5G62440
AT1G71790,AT1G71790
AT3G09085,AT3G09085
AT4G35335,AT4G35335
AT2G04910,AT2G04910
AT5G19370,AT5G19370
AT3G15605,AT3G15605
AT4G33370,AT4G33370
AT2G16360,AT2G16360
AT2G18210,AT2G18210
AT2G25737,AT2G25737
AT3G05400,AT3G05400
AT1G05860,AT1G05860
AT3G30525,AT3G30525
AT4G24920,AT4G24920
AT2G32030,AT2G32030
AT5G19172,AT5G19172
AT3G46420,AT3G46420
AT1G21350,AT1G21350
AT5G52030,AT5G52030
AT4G21570,AT4G21570
AT2G19850,AT2G19850
AT5G14140,AT5G14140
AT1G26976,AT1G26976
AT5G57887,AT5G57887
AT1G53430,AT1G53430
AT1G35350,AT1G35350
AT2G22040,AT2G22040
AT4G39630,AT4G39630
AT5G53800,AT5G53800
AT5G27890,AT5G27890
AT5G21960,AT5G21960
AT3G16580,AT3G16580
AT5G61260,AT5G61260
AT5G42905,AT5G42905
AT2G22620,AT2G22620
AT2G10930,AT2G10930
AT1G22190,AT1G22190
AT2G03510,AT2G03510
AT4G37900,AT4G37900
AT1G25520,AT1G25520
AT3G42870,AT3G42870
AT4G03590,AT4G03590
AT5G16960,AT5G16960
AT3G50900,AT3G50900
AT2G33200,AT2G33200
AT5G27300,AT5G27300
AT2G15500,AT2G15500
AT4G13200,AT4G13200
AT1G30370,AT1G30370
AT2G20440,AT2G20440
AT3G46170,AT3G46170
AT1G62225,AT1G62225
AT5G28442,AT5G28442
AT3G43850,AT3G43850
AT1G33710,AT1G33710
AT2G45930,AT2G45930
AT1G03270,AT1G03270
AT5G34905,AT5G34905
AT3G27340,AT3G27340
AT2G22200,AT2G22200
AT4G18540,AT4G18540
AT2G38000,AT2G38000
AT2G39560,AT2G39560
AT1G06148,AT1G06148
AT2G48020,AT2G48020
AT3G02645,AT3G02645
AT1G07450,AT1G07450
AT5G08510,AT5G08510
AT2G27340,AT2G27340
AT1G16790,AT1G16790
AT3G06440,AT3G06440
AT1G64295,AT1G64295
AT1G30750,AT1G30750
AT2G16018,AT2G16018
AT3G59460,AT3G59460
AT1G76465,AT1G76465
AT5G57655,AT5G57655
AT5G08610,AT5G08610
AT4G20630,AT4G20630
AT4G15260,AT4G15260
AT2G37700,AT2G37700
AT1G63720,AT1G63720
AT5G59460,AT5G59460
AT1G27555,AT1G27555
AT5G39970,AT5G39970
AT5G57170,AT5G57170
AT1G70180,AT1G70180
AT3G46750,AT3G46750
AT2G47920,AT2G47920
AT1G63230,AT1G63230
AT3G06160,AT3G06160
AT1G76380,AT1G76380
AT1G48150,AT1G48150
AT1G70950,AT1G70950
AT1G14990,AT1G14990
AT3G12140,AT3G12140
AT1G22080,AT1G22080
AT5G11370,AT5G11370
AT4G32950,AT4G32950
AT5G49410,AT5G49410
AT5G24750,AT5G24750
AT4G17616,AT4G17616
AT1G72275,AT1G72275
AT1G31163,AT1G31163
AT2G31610,AT2G31610
AT5G04910,AT5G04910
AT2G16250,AT2G16250
AT5G57120,AT5G57120
AT1G43770,AT1G43770
AT1G47380,AT1G47380
AT1G01840,AT1G01840
AT2G36470,AT2G36470
AT1G29380,AT1G29380
AT3G45800,AT3G45800
AT1G19650,AT1G19650
AT2G47860,AT2G47860
AT2G43700,AT2G43700
AT5G38390,AT5G38390
AT2G16040,AT2G16040
AT5G12450,AT5G12450
AT2G24140,AT2G24140
AT3G13140,AT3G13140
AT4G31260,AT4G31260
AT4G09464,AT4G09464
AT3G50925,AT3G50925
AT2G47340,AT2G47340
AT3G60210,AT3G60210
AT1G02820,AT1G02820
AT2G24285,AT2G24285
AT2G10545,AT2G10545
AT1G55450,AT1G55450
AT4G15025,AT4G15025
AT4G15620,AT4G15620
AT4G16233,AT4G16233
AT2G18180,AT2G18180
AT3G24820,AT3G24820
AT5G44450,AT5G44450
AT4G29690,AT4G29690
AT1G48300,AT1G48300
AT1G76610,AT1G76610
AT4G01860,AT4G01860
AT2G37035,AT2G37035
AT2G11891,AT2G11891
AT2G40085,AT2G40085
AT4G08210,AT4G08210
AT1G49120,AT1G49120
AT4G11400,AT4G11400
AT4G00872,AT4G00872
AT1G07120,AT1G07120
AT3G05430,AT3G05430
AT1G28030,AT1G28030
AT5G11280,AT5G11280
AT1G25422,AT1G25422
AT3G16280,AT3G16280
AT1G20130,AT1G20130
AT1G63950,AT1G63950
AT3G23160,AT3G23160
AT5G12920,AT5G12920
AT3G19460,AT3G19460
AT4G26410,AT4G26410
AT3G11620,AT3G11620
AT3G46990,AT3G46990
AT5G06670,AT5G06670
AT4G37170,AT4G37170
AT3G60470,AT3G60470
AT5G63930,AT5G63930
AT5G16900,AT5G16900
AT3G61240,AT3G61240
AT5G25630,AT5G25630
AT2G33830,AT2G33830
AT3G01190,AT3G01190
AT5G44973,AT5G44973
AT2G15680,AT2G15680
AT3G30730,AT3G30730
AT3G15810,AT3G15810
AT5G43260,AT5G43260
AT2G16594,AT2G16594
AT2G17787,AT2G17787
AT5G18404,AT5G18404
AT3G06140,AT3G06140
AT1G53440,AT1G53440
AT1G77885,AT1G77885
AT3G25013,AT3G25013
AT3G07300,AT3G07300
AT5G40315,AT5G40315
AT2G38370,AT2G38370
AT5G57070,AT5G57070
AT3G45420,AT3G45420
AT5G26090,AT5G26090
AT5G16450,AT5G16450
AT4G14000,AT4G14000
AT1G26515,AT1G26515
AT5G10435,AT5G10435
AT2G34370,AT2G34370
AT4G29540,AT4G29540
AT4G30050,AT4G30050
AT5G67290,AT5G67290
AT2G43535,AT2G43535
AT2G44200,AT2G44200
AT3G08570,AT3G08570
AT1G69990,AT1G69990
AT3G21900,AT3G21900
AT5G40310,AT5G40310
AT4G02580,AT4G02580
AT3G01572,AT3G01572
AT1G71980,AT1G71980
AT3G28674,AT3G28674
AT5G11310,AT5G11310
AT1G04040,AT1G04040
AT3G51020,AT3G51020
AT4G34880,AT4G34880
AT3G46610,AT3G46610
AT4G16030,AT4G16030
AT2G07648,AT2G07648
AT2G18940,AT2G18940
AT3G04980,AT3G04980
AT1G64561,AT1G64561
AT5G65040,AT5G65040
AT1G50575,AT1G50575
AT5G65220,AT5G65220
AT1G34750,AT1G34750
AT2G30600,AT2G30600
AT4G19500,AT4G19500
AT5G39880,AT5G39880
AT1G02320,AT1G02320
AT5G39990,AT5G39990
AT4G34480,AT4G34480
AT5G54215,AT5G54215
AT3G01060,AT3G01060
AT5G25920,AT5G25920
AT1G02575,AT1G02575
AT1G65550,AT1G65550
AT5G52545,AT5G52545
AT5G63500,AT5G63500
AT4G13860,AT4G13860
AT2G13630,AT2G13630
AT4G15475,AT4G15475
AT2G37890,AT2G37890
AT2G15340,AT2G15340
AT1G67570,AT1G67570
AT1G31380,AT1G31380
AT3G05250,AT3G05250
AT4G17483,AT4G17483
AT5G60700,AT5G60700
AT2G07678,AT2G07678
AT5G65370,AT5G65370
AT1G19190,AT1G19190
AT5G62998,AT5G62998
AT5G55050,AT5G55050
AT5G41400,AT5G41400
AT5G35067,AT5G35067
AT3G28857,AT3G28857
AT5G05110,AT5G05110
AT3G28500,AT3G28500
AT4G39756,AT4G39756
AT4G33890,AT4G33890
AT2G30200,AT2G30200
AT3G29765,AT3G29765
AT5G24870,AT5G24870
AT4G24480,AT4G24480
AT1G33830,AT1G33830
AT3G09060,AT3G09060
AT1G32720,AT1G32720
AT3G63050,AT3G63050
AT1G64405,AT1G64405
AT2G30120,AT2G30120
AT2G40860,AT2G40860
AT5G24370,AT5G24370
AT1G06960,AT1G06960
AT3G55760,AT3G55760
AT3G09240,AT3G09240
AT4G31030,AT4G31030
AT5G11680,AT5G11680
AT2G14247,AT2G14247
AT4G23970,AT4G23970
AT1G78190,AT1G78190
AT1G73230,AT1G73230
AT1G05600,AT1G05600
AT4G22060,AT4G22060
AT4G22520,AT4G22520
AT4G13710,AT4G13710
AT4G04925,AT4G04925
AT3G04640,AT3G04640
AT5G56570,AT5G56570
AT4G37409,AT4G37409
AT5G16920,AT5G16920
AT3G52240,AT3G52240
AT3G55672,AT3G55672
AT3G19480,AT3G19480
AT3G25410,AT3G25410
AT2G40270,AT2G40270
AT3G23450,AT3G23450
AT1G47915,AT1G47915
AT5G55400,AT5G55400
AT5G10890,AT5G10890
AT5G17140,AT5G17140
AT5G43200,AT5G43200
AT4G24290,AT4G24290
AT4G05018,AT4G05018
AT2G39650,AT2G39650
AT4G22190,AT4G22190
AT3G55820,AT3G55820
AT2G33847,AT2G33847
AT2G28150,AT2G28150
AT5G28040,AT5G28040
AT2G24360,AT2G24360
AT4G34770,AT4G34770
AT5G46640,AT5G46640
AT3G17675,AT3G17675
AT5G61412,AT5G61412
AT5G55610,AT5G55610
AT4G00130,AT4G00130
AT4G08170,AT4G08170
AT5G23520,AT5G23520
AT5G40720,AT5G40720
AT4G20840,AT4G20840
AT2G29452,AT2G29452
AT5G42504,AT5G42504
AT2G01240,AT2G01240
AT3G60300,AT3G60300
AT5G58920,AT5G58920
AT4G25680,AT4G25680
AT1G77030,AT1G77030
AT4G03290,AT4G03290
AT3G02710,AT3G02710
AT2G26135,AT2G26135
AT5G52330,AT5G52330
AT4G15248,AT4G15248
AT2G46630,AT2G46630
AT5G22540,AT5G22540
AT4G09180,AT4G09180
AT2G41470,AT2G41470
AT5G03580,AT5G03580
AT1G28400,AT1G28400
AT5G17180,AT5G17180
AT1G13680,AT1G13680
AT5G62200,AT5G62200
AT3G49270,AT3G49270
AT5G39530,AT5G39530
AT4G12290,AT4G12290
AT1G20910,AT1G20910
AT3G46617,AT3G46617
AT3G50640,AT3G50640
AT3G56270,AT3G56270
AT2G30320,AT2G30320
AT4G38950,AT4G38950
AT5G66090,AT5G66090
AT5G38690,AT5G38690
AT4G07390,AT4G07390
AT2G43260,AT2G43260
AT1G27850,AT1G27850
AT5G15240,AT5G15240
AT4G17713,AT4G17713
AT1G50970,AT1G50970
AT4G28380,AT4G28380
AT2G27830,AT2G27830
AT1G47655,AT1G47655
AT1G52370,AT1G52370
AT5G42720,AT5G42720
AT5G01250,AT5G01250
AT1G49032,AT1G49032
AT4G16835,AT4G16835
AT1G09830,AT1G09830
AT5G38396,AT5G38396
AT4G24730,AT4G24730
AT5G50020,AT5G50020
AT3G28956,AT3G28956
AT3G28060,AT3G28060
AT3G59490,AT3G59490
AT3G62400,AT3G62400
AT2G35850,AT2G35850
AT4G24610,AT4G24610
AT5G25940,AT5G25940
AT4G00026,AT4G00026
AT3G43400,AT3G43400
AT2G42860,AT2G42860
AT2G23348,AT2G23348
AT4G16960,AT4G16960
AT3G57120,AT3G57120
AT4G27900,AT4G27900
AT4G19220,AT4G19220
AT5G49800,AT5G49800
AT3G17100,AT3G17100
AT2G34186,AT2G34186
AT4G28070,AT4G28070
AT4G16410,AT4G16410
AT5G24165,AT5G24165
AT5G40500,AT5G40500
AT4G05497,AT4G05497
AT1G57650,AT1G57650
AT5G27710,AT5G27710
AT5G24600,AT5G24600
AT1G73850,AT1G73850
AT1G71320,AT1G71320
AT2G42360,AT2G42360
AT5G43930,AT5G43930
AT5G52882,AT5G52882
AT3G20340,AT3G20340
AT5G01940,AT5G01940
AT5G08505,AT5G08505
AT1G31220,AT1G31220
AT3G04490,AT3G04490
AT2G31580,AT2G31580
AT4G03830,AT4G03830
AT5G46340,AT5G46340
AT3G26590,AT3G26590
AT4G02800,AT4G02800
AT3G54600,AT3G54600
AT5G42060,AT5G42060
AT5G13500,AT5G13500
AT3G57787,AT3G57787
AT3G47490,AT3G47490
AT5G48350,AT5G48350
AT5G50940,AT5G50940
AT5G52810,AT5G52810
AT4G28480,AT4G28480
AT1G79520,AT1G79520
AT3G27570,AT3G27570
AT1G63130,AT1G63130
AT4G13530,AT4G13530
AT3G47150,AT3G47150
AT3G48620,AT3G48620
AT2G12190,AT2G12190
AT5G04420,AT5G04420
AT2G38830,AT2G38830
AT5G60510,AT5G60510
AT4G14290,AT4G14290
AT2G27740,AT2G27740
AT4G11900,AT4G11900
AT4G33467,AT4G33467
AT2G34590,AT2G34590
AT5G17580,AT5G17580
AT3G02880,AT3G02880
AT4G35430,AT4G35430
AT4G00467,AT4G00467
AT4G10430,AT4G10430
AT5G43550,AT5G43550
AT4G30800,AT4G30800
AT1G17680,AT1G17680
AT1G22430,AT1G22430
AT1G75880,AT1G75880
AT4G19770,AT4G19770
AT3G58150,AT3G58150
AT3G52110,AT3G52110
AT1G05400,AT1G05400
AT3G18860,AT3G18860
AT1G67120,AT1G67120
AT5G62030,AT5G62030
AT2G25310,AT2G25310
AT4G14480,AT4G14480
AT1G10780,AT1G10780
AT5G03350,AT5G03350
AT2G07773,AT2G07773
AT2G40250,AT2G40250
AT3G17490,AT3G17490
AT1G03400,AT1G03400
AT1G66310,AT1G66310
AT3G12730,AT3G12730
AT5G46295,AT5G46295
AT1G72416,AT1G72416
AT4G09640,AT4G09640
AT2G30540,AT2G30540
AT5G24690,AT5G24690
AT3G07910,AT3G07910
AT2G30100,AT2G30100
AT3G27120,AT3G27120
AT3G17570,AT3G17570
AT1G07160,AT1G07160
AT1G11925,AT1G11925
AT5G18900,AT5G18900
AT4G14020,AT4G14020
AT1G79200,AT1G79200
AT1G61490,AT1G61490
AT3G04180,AT3G04180
AT3G30160,AT3G30160
AT1G57765,AT1G57765
AT5G43175,AT5G43175
AT1G65481,AT1G65481
AT5G23200,AT5G23200
AT5G64480,AT5G64480
AT4G08878,AT4G08878
AT2G17410,AT2G17410
AT5G07140,AT5G07140
AT3G13660,AT3G13660
AT4G13440,AT4G13440
AT4G15096,AT4G15096
AT4G14385,AT4G14385
AT5G54550,AT5G54550
AT5G02570,AT5G02570
AT2G05370,AT2G05370
AT3G06895,AT3G06895
AT5G13770,AT5G13770
AT1G09625,AT1G09625
AT4G39290,AT4G39290
AT5G65687,AT5G65687
AT5G16210,AT5G16210
AT1G28060,AT1G28060
AT4G16980,AT4G16980
AT3G21810,AT3G21810
AT5G24316,AT5G24316
AT1G17940,AT1G17940
AT1G14450,AT1G14450
AT1G06630,AT1G06630
AT1G51930,AT1G51930
AT3G12100,AT3G12100
AT3G30580,AT3G30580
AT5G41140,AT5G41140
AT5G04250,AT5G04250
AT4G17950,AT4G17950
AT2G40620,AT2G40620
AT3G09620,AT3G09620
AT3G61210,AT3G61210
AT2G35090,AT2G35090
AT5G55430,AT5G55430
AT1G76170,AT1G76170
AT5G52410,AT5G52410
AT5G57569,AT5G57569
AT1G23150,AT1G23150
AT5G18520,AT5G18520
AT1G05210,AT1G05210
AT2G30385,AT2G30385
AT4G23050,AT4G23050
AT2G01820,AT2G01820
AT3G44450,AT3G44450
AT1G27210,AT1G27210
AT3G56350,AT3G56350
AT4G30250,AT4G30250
AT5G08230,AT5G08230
AT5G07790,AT5G07790
AT2G45730,AT2G45730
AT1G72125,AT1G72125
AT1G24200,AT1G24200
AT1G48095,AT1G48095
AT5G24000,AT5G24000
AT1G52660,AT1G52660
AT3G15635,AT3G15635
AT1G16000,AT1G16000
AT5G45560,AT5G45560
AT4G39753,AT4G39753
AT4G22290,AT4G22290
AT1G69680,AT1G69680
AT1G22480,AT1G22480
AT5G50710,AT5G50710
AT4G25835,AT4G25835
AT4G24600,AT4G24600
AT1G10400,AT1G10400
AT5G06440,AT5G06440
AT4G33920,AT4G33920
AT5G10946,AT5G10946
AT3G30235,AT3G30235
AT3G49970,AT3G49970
AT1G21440,AT1G21440
AT3G05936,AT3G05936
AT3G13432,AT3G13432
AT5G43525,AT5G43525
AT2G07627,AT2G07627
AT2G32870,AT2G32870
AT1G03982,AT1G03982
AT1G25054,AT1G25054
AT3G15710,AT3G15710
AT5G02680,AT5G02680
AT1G03340,AT1G03340
AT2G34355,AT2G34355
AT4G01380,AT4G01380
AT5G18880,AT5G18880
AT5G06800,AT5G06800
AT4G03020,AT4G03020
AT5G02850,AT5G02850
AT4G11160,AT4G11160
AT1G29540,AT1G29540
AT2G19802,AT2G19802
AT5G57123,AT5G57123
AT1G80555,AT1G80555
AT1G53600,AT1G53600
AT2G47480,AT2G47480
AT1G24807,AT1G24807
AT5G06130,AT5G06130
AT4G05632,AT4G05632
AT1G64540,AT1G64540
AT5G59140,AT5G59140
AT1G78450,AT1G78450
AT1G52820,AT1G52820
AT1G19260,AT1G19260
AT3G26440,AT3G26440
AT4G37520,AT4G37520
AT3G07470,AT3G07470
AT5G04895,AT5G04895
AT3G20362,AT3G20362
AT5G56730,AT5G56730
AT5G13720,AT5G13720
AT2G16870,AT2G16870
AT1G47495,AT1G47495
AT1G67860,AT1G67860
AT2G14378,AT2G14378
AT3G17540,AT3G17540
AT1G51670,AT1G51670
AT5G17460,AT5G17460
AT4G23030,AT4G23030
AT5G62560,AT5G62560
AT5G06350,AT5G06350
AT4G03380,AT4G03380
AT1G67785,AT1G67785
AT2G18770,AT2G18770
AT3G60961,AT3G60961
AT4G16915,AT4G16915
AT1G08800,AT1G08800
AT4G30170,AT4G30170
AT1G21000,AT1G21000
AT3G52130,AT3G52130
AT1G50920,AT1G50920
AT1G05650,AT1G05650
AT3G07080,AT3G07080
AT3G28760,AT3G28760
AT3G29794,AT3G29794
AT5G49680,AT5G49680
AT3G29305,AT3G29305
AT3G49660,AT3G49660
AT1G64680,AT1G64680
AT1G60670,AT1G60670
AT4G39610,AT4G39610
AT1G17065,AT1G17065
AT1G73490,AT1G73490
AT4G38550,AT4G38550
AT3G06070,AT3G06070
AT1G71690,AT1G71690
AT3G50270,AT3G50270
AT2G11570,AT2G11570
AT5G14602,AT5G14602
AT2G26780,AT2G26780
AT3G15640,AT3G15640
AT1G30990,AT1G30990
AT1G21400,AT1G21400
AT5G24070,AT5G24070
AT5G22794,AT5G22794
AT1G06870,AT1G06870
AT1G20030,AT1G20030
AT5G50840,AT5G50840
AT2G38680,AT2G38680
AT5G46250,AT5G46250
AT1G12310,AT1G12310
AT5G18060,AT5G18060
AT5G12420,AT5G12420
AT1G19290,AT1G19290
AT4G35710,AT4G35710
AT2G21235,AT2G21235
AT4G08097,AT4G08097
AT4G23040,AT4G23040
AT5G56368,AT5G56368
AT5G41680,AT5G41680
AT4G39300,AT4G39300
AT5G22355,AT5G22355
AT2G35840,AT2G35840
AT1G78060,AT1G78060
AT4G03165,AT4G03165
AT3G11280,AT3G11280
AT3G26560,AT3G26560
AT2G44290,AT2G44290
AT2G36145,AT2G36145
AT3G59620,AT3G59620
AT2G02550,AT2G02550
AT2G13720,AT2G13720
AT2G31018,AT2G31018
AT5G01300,AT5G01300
AT3G06750,AT3G06750
AT1G01980,AT1G01980
AT4G14570,AT4G14570
AT3G57062,AT3G57062
AT5G11640,AT5G11640
AT5G11840,AT5G11840
AT4G17470,AT4G17470
AT1G53950,AT1G53950
AT5G37540,AT5G37540
AT3G14250,AT3G14250
AT2G36255,AT2G36255
AT4G38510,AT4G38510
AT2G24990,AT2G24990
AT5G52490,AT5G52490
AT4G04775,AT4G04775
AT4G35690,AT4G35690
AT5G25995,AT5G25995
AT4G32605,AT4G32605
AT3G20430,AT3G20430
AT5G28919,AT5G28919
AT3G59240,AT3G59240
AT1G74780,AT1G74780
AT4G27720,AT4G27720
AT1G05090,AT1G05090
AT5G09820,AT5G09820
AT1G27300,AT1G27300
AT5G66100,AT5G66100
AT2G46380,AT2G46380
AT2G21130,AT2G21130
AT5G42840,AT5G42840
AT5G66360,AT5G66360
AT1G53540,AT1G53540
AT2G39540,AT2G39540
AT5G12930,AT5G12930
AT3G62850,AT3G62850
AT1G49740,AT1G49740
AT3G44713,AT3G44713
AT3G54930,AT3G54930
AT5G21100,AT5G21100
AT5G36722,AT5G36722
AT1G20500,AT1G20500
AT3G21380,AT3G21380
AT5G18350,AT5G18350
AT4G40030,AT4G40030
AT1G69050,AT1G69050
AT5G67010,AT5G67010
AT1G33500,AT1G33500
AT5G46670,AT5G46670
AT1G51330,AT1G51330
AT3G62860,AT3G62860
AT5G21105,AT5G21105
AT5G20690,AT5G20690
AT5G44530,AT5G44530
AT5G41950,AT5G41950
AT1G77020,AT1G77020
AT4G30680,AT4G30680
AT5G15685,AT5G15685
AT1G80280,AT1G80280
AT3G16060,AT3G16060
AT1G49560,AT1G49560
AT2G41990,AT2G41990
AT2G45860,AT2G45860
AT1G29775,AT1G29775
AT4G28230,AT4G28230
AT1G12330,AT1G12330
AT1G22810,AT1G22810
AT1G74870,AT1G74870
AT2G37360,AT2G37360
AT2G33600,AT2G33600
AT3G01435,AT3G01435
AT4G07740,AT4G07740
AT1G17630,AT1G17630
AT2G44130,AT2G44130
AT5G45690,AT5G45690
AT4G39020,AT4G39020
AT5G48590,AT5G48590
AT2G34970,AT2G34970
AT1G57720,AT1G57720
AT1G14580,AT1G14580
AT1G05835,AT1G05835
AT1G19840,AT1G19840
AT3G48350,AT3G48350
AT1G75890,AT1G75890
AT3G51760,AT3G51760
AT1G32570,AT1G32570
AT5G14720,AT5G14720
AT1G50732,AT1G50732
AT5G38197,AT5G38197
AT5G08650,AT5G08650
AT5G56460,AT5G56460
AT4G07666,AT4G07666
AT2G19710,AT2G19710
AT2G47820,AT2G47820
AT3G13910,AT3G13910
AT2G18270,AT2G18270
AT2G35640,AT2G35640
AT3G57940,AT3G57940
AT5G42740,AT5G42740
AT5G18650,AT5G18650
AT1G12070,AT1G12070
AT1G30140,AT1G30140
AT3G52700,AT3G52700
AT2G15960,AT2G15960
AT3G60580,AT3G60580
AT2G17550,AT2G17550
AT5G55110,AT5G55110
AT1G76440,AT1G76440
AT5G65530,AT5G65530
AT4G32440,AT4G32440
AT4G31450,AT4G31450
AT1G71350,AT1G71350
AT5G25360,AT5G25360
AT3G21460,AT3G21460
AT5G17000,AT5G17000
AT3G25280,AT3G25280
AT2G17970,AT2G17970
AT2G22160,AT2G22160
AT4G27810,AT4G27810
AT5G39480,AT5G39480
AT3G55290,AT3G55290
AT5G57820,AT5G57820
AT3G10595,AT3G10595
AT5G02090,AT5G02090
AT5G65260,AT5G65260
AT1G31130,AT1G31130
AT5G35913,AT5G35913
AT1G52060,AT1G52060
AT3G50990,AT3G50990
AT2G42390,AT2G42390
AT5G65490,AT5G65490
AT2G35290,AT2G35290
AT5G23575,AT5G23575
AT1G71760,AT1G71760
AT3G08890,AT3G08890
AT4G38020,AT4G38020
AT4G17280,AT4G17280
AT4G33310,AT4G33310
AT2G02515,AT2G02515
AT3G10580,AT3G10580
AT1G14340,AT1G14340
AT1G49380,AT1G49380
AT4G35160,AT4G35160
AT3G28223,AT3G28223
AT5G26320,AT5G26320
AT1G22750,AT1G22750
AT5G14850,AT5G14850
AT1G16310,AT1G16310
AT5G66530,AT5G66530
AT1G59710,AT1G59710
AT2G44380,AT2G44380
AT1G09590,AT1G09590
AT5G53045,AT5G53045
AT5G13340,AT5G13340
AT3G22750,AT3G22750
AT5G14690,AT5G14690
AT3G26670,AT3G26670
AT3G28853,AT3G28853
AT1G36280,AT1G36280
AT4G12555,AT4G12555
AT1G20680,AT1G20680
AT3G01580,AT3G01580
AT3G53880,AT3G53880
AT5G54940,AT5G54940
AT3G46950,AT3G46950
AT3G01870,AT3G01870
AT3G14320,AT3G14320
AT5G14430,AT5G14430
AT5G22070,AT5G22070
AT3G28899,AT3G28899
AT3G52690,AT3G52690
AT1G29760,AT1G29760
AT5G50220,AT5G50220
AT5G39030,AT5G39030
AT5G11470,AT5G11470
AT2G16760,AT2G16760
AT3G03210,AT3G03210
AT4G19340,AT4G19340
AT5G62360,AT5G62360
AT5G58820,AT5G58820
AT5G25070,AT5G25070
AT5G23830,AT5G23830
AT2G37120,AT2G37120
AT4G36370,AT4G36370
AT2G10608,AT2G10608
AT4G00610,AT4G00610
AT1G26773,AT1G26773
AT1G14270,AT1G14270
AT1G23700,AT1G23700
AT5G01160,AT5G01160
AT5G19050,AT5G19050
AT1G68930,AT1G68930
AT1G20225,AT1G20225
AT2G47840,AT2G47840
AT5G44410,AT5G44410
AT4G12770,AT4G12770
AT4G05490,AT4G05490
AT5G26150,AT5G26150
AT2G22080,AT2G22080
AT4G32250,AT4G32250
AT5G38700,AT5G38700
AT1G22960,AT1G22960
AT2G36730,AT2G36730
AT4G11580,AT4G11580
AT4G20790,AT4G20790
AT1G70570,AT1G70570
AT2G26610,AT2G26610
AT1G44050,AT1G44050
AT1G54320,AT1G54320
AT1G65030,AT1G65030
AT5G55180,AT5G55180
AT5G12440,AT5G12440
AT4G34810,AT4G34810
AT5G57200,AT5G57200
AT3G53670,AT3G53670
AT1G47695,AT1G47695
AT4G34310,AT4G34310
AT1G06210,AT1G06210
AT5G27247,AT5G27247
AT2G22030,AT2G22030
AT3G54750,AT3G54750
AT1G17030,AT1G17030
AT5G66860,AT5G66860
AT4G35120,AT4G35120
AT1G80780,AT1G80780
AT5G17970,AT5G17970
AT5G56070,AT5G56070
AT2G04440,AT2G04440
AT4G27850,AT4G27850
AT5G48520,AT5G48520
AT5G51420,AT5G51420
AT1G71950,AT1G71950
AT2G45540,AT2G45540
AT3G05035,AT3G05035
AT3G61723,AT3G61723
AT2G21980,AT2G21980
AT5G63030,AT5G63030
AT3G49142,AT3G49142
AT4G10290,AT4G10290
AT4G37710,AT4G37710
AT5G23330,AT5G23330
AT3G04150,AT3G04150
AT3G14580,AT3G14580
AT1G20950,AT1G20950
AT3G16180,AT3G16180
AT1G19394,AT1G19394
AT1G58230,AT1G58230
AT5G13210,AT5G13210
AT1G21835,AT1G21835
AT3G08740,AT3G08740
AT2G21740,AT2G21740
AT2G38152,AT2G38152
AT1G58050,AT1G58050
AT3G25490,AT3G25490
AT5G28220,AT5G28220
AT5G43880,AT5G43880
AT1G70150,AT1G70150
AT1G35560,AT1G35560
AT5G50361,AT5G50361
AT5G39390,AT5G39390
AT1G64050,AT1G64050
AT3G14260,AT3G14260
AT4G02550,AT4G02550
AT5G46490,AT5G46490
AT5G12100,AT5G12100
AT2G41190,AT2G41190
AT5G40570,AT5G40570
AT1G17850,AT1G17850
AT5G57410,AT5G57410
AT5G20700,AT5G20700
AT5G09445,AT5G09445
AT2G37670,AT2G37670
AT5G17830,AT5G17830
AT4G31340,AT4G31340
AT1G45150,AT1G45150
AT4G11320,AT4G11320
AT3G16310,AT3G16310
AT2G35750,AT2G35750
AT5G10350,AT5G10350
AT1G71470,AT1G71470
AT3G61520,AT3G61520
AT2G07669,AT2G07669
AT2G17930,AT2G17930
AT5G61997,AT5G61997
AT2G03740,AT2G03740
AT5G11720,AT5G11720
AT1G73130,AT1G73130
AT1G21580,AT1G21580
AT3G51990,AT3G51990
AT1G67600,AT1G67600
AT4G38065,AT4G38065
AT1G75690,AT1G75690
AT1G10310,AT1G10310
AT3G05685,AT3G05685
AT4G29620,AT4G29620
AT1G40090,AT1G40090
AT5G63560,AT5G63560
AT2G24205,AT2G24205
AT3G57480,AT3G57480
AT1G48570,AT1G48570
AT2G36260,AT2G36260
AT2G40745,AT2G40745
AT4G18690,AT4G18690
AT1G72900,AT1G72900
AT2G39040,AT2G39040
AT4G24265,AT4G24265
AT3G10605,AT3G10605
AT3G51120,AT3G51120
AT2G13845,AT2G13845
AT5G04010,AT5G04010
AT1G65230,AT1G65230
AT3G11450,AT3G11450
AT5G60945,AT5G60945
